id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
19894;43433;15/03/2017;quarta-feira;13:40:00;RJ;393;287,3;VOLTA REDONDA;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;34893;Bicicleta;;NA;Condutor;Lesões Graves;49;Masculino;0;0;1;0;-22,51192263;-44,09015447;SR-RJ;DEL5/5;UOP02/RJ
19894;43433;15/03/2017;quarta-feira;13:40:00;RJ;393;287,3;VOLTA REDONDA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;34893;Bicicleta;;NA;Condutor;Lesões Graves;49;Masculino;0;0;1;0;-22,51192263;-44,09015447;SR-RJ;DEL5/5;UOP02/RJ
19901;43319;15/03/2017;quarta-feira;14:15:00;MG;116;767,1;LEOPOLDINA;Sim;Ingestão de Álcool;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;34777;Bicicleta;;NA;Condutor;Lesões Leves;53;Masculino;0;1;0;0;-21,53463841;-42,6557;SR-MG;DEL4/7;UOP01/MG
19901;43321;15/03/2017;quarta-feira;14:15:00;MG;116;767,1;LEOPOLDINA;Sim;Ingestão de Álcool;1;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;34777;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-21,53463841;-42,6557;SR-MG;DEL4/7;UOP01/MG
19935;47303;15/03/2017;quarta-feira;16:00:00;MG;116;704,1;MURIAE;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;35011;Bicicleta;;NA;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-21,13498471;-42,38706708;SR-MG;DEL4/7;UOP02/MG
19982;45050;16/03/2017;quinta-feira;06:50:00;SC;101;134,4;BALNEARIO CAMBORIU;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Interseção de vias;Sim;34983;Bicicleta;;NA;Condutor;Lesões Leves;32;Feminino;0;1;0;0;-27,00324765;-48,63270087;SR-SC;DEL8/4;UOP03/SC
19998;43553;16/03/2017;quinta-feira;07:00:00;SC;282;14;PALHOCA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;35035;Bicicleta;;NA;Condutor;Ileso;70;Masculino;1;0;0;0;-27,65617823;-48,67969823;SR-SC;DEL8/1;UOP01/SC
20011;43724;16/03/2017;quinta-feira;07:30:00;PE;232;34,6;MORENO;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;35174;Bicicleta;;NA;Condutor;Lesões Leves;41;Masculino;0;1;0;0;-8,10895755;-35,19089341;SR-PE;DEL11/1;UOP04/PE
20152;43777;16/03/2017;quinta-feira;12:55:00;MG;354;744,8;POUSO ALTO;Sim;Ingestão de Álcool;1;Colisão com objeto estático;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;35211;Bicicleta;;NA;Condutor;Lesões Leves;37;Masculino;0;1;0;0;-22,24860248;-44,93522013;SR-MG;DEL4/9;UOP02/MG
20230;48697;16/03/2017;quinta-feira;17:30:00;ES;447;13;VILA VELHA;Sim;Defeito Mecânico no Veículo;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;39336;Bicicleta;;NA;Condutor;Lesões Graves;29;Masculino;0;0;1;0;-20,34450028;-40,32987446;SR-ES;DEL12/1;UOP01/ES
20230;48697;16/03/2017;quinta-feira;17:30:00;ES;447;13;VILA VELHA;Não;Falta de Atenção à Condução;1;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;39336;Bicicleta;;NA;Condutor;Lesões Graves;29;Masculino;0;0;1;0;-20,34450028;-40,32987446;SR-ES;DEL12/1;UOP01/ES
20236;45310;16/03/2017;quinta-feira;19:30:00;SP;116;391;MIRACATU;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;35508;Bicicleta;;NA;Testemunha;Não Informado;NA;Não Informado;0;0;0;0;-24,2797;-47,4238;SR-SP;DEL6/4;UOP03/SP
20236;45313;16/03/2017;quinta-feira;19:30:00;SP;116;391;MIRACATU;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;35508;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-24,2797;-47,4238;SR-SP;DEL6/4;UOP03/SP
20328;44192;17/03/2017;sexta-feira;08:00:00;PR;369;147,3;LONDRINA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Nevoeiro/Neblina;Dupla;Reta;Sim;35623;Bicicleta;;NA;Condutor;Lesões Leves;0;Feminino;0;1;0;0;-23,29275656;-51,17706299;SR-PR;DEL7/7;UOP01/PR
20388;44156;04/02/2017;sábado;13:45:00;BA;415;50;ITABUNA;Sim;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;35584;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-14,83092553;-39,31884679;SR-BA;DEL10/5;UOP01/BA
20404;44266;17/03/2017;sexta-feira;11:30:00;SC;NA;NA;BALNEARIO CAMBORIU;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Não Informado;Nublado;Simples;Reta;Sim;35642;Bicicleta;;NA;Condutor;Lesões Leves;54;Masculino;0;1;0;0;-27,00374197;-48,63213723;SR-SC;DEL8/4;UOP03/SC
20414;46744;17/03/2017;sexta-feira;12:25:00;PR;487;196;CAMPO MOURAO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;35887;Bicicleta;;NA;Condutor;Óbito;43;Masculino;0;0;0;1;-24,046;-52,3838;SR-PR;DEL7/4;UOP05/PR
20498;44488;17/03/2017;sexta-feira;15:05:00;MG;116;580,1;MANHUACU;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;35803;Bicicleta;;NA;Condutor;Lesões Graves;13;Masculino;0;0;1;0;-20,18706884;-42,18540692;SR-MG;DEL4/6;UOP04/MG
20513;44419;17/03/2017;sexta-feira;17:37:00;PR;277;6;PARANAGUA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Anoitecer;Decrescente;Chuva;Dupla;Reta;Não;35812;Bicicleta;;NA;Condutor;Lesões Leves;27;Masculino;0;1;0;0;-25,55798213;-48,57034206;SR-PR;DEL7/1;UOP07/PR
20520;44558;17/03/2017;sexta-feira;18:00:00;SP;153;61;SAO JOSE DO RIO PRETO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Curva;Sim;35821;Bicicleta;;NA;Condutor;Lesões Leves;52;Masculino;0;1;0;0;-20,80370059;-49,35519397;SR-SP;DEL6/9;UOP01/SP
20549;46893;17/03/2017;sexta-feira;19:20:00;RN;101;79,8;NATAL;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Vento;Dupla;Reta;Sim;37892;Bicicleta;;NA;Condutor;Lesões Leves;54;Masculino;0;1;0;0;-5,7544373;-35,28876622;SR-RN;DEL15/2;UOP01/RN
20550;48373;17/03/2017;sexta-feira;19:20:00;RN;110;48,5;MOSSORO;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Interseção de vias;Sim;35936;Bicicleta;;NA;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-5,20913674;-37,3332864;SR-RN;DEL15/4;UOP01/RN
20706;44998;18/03/2017;sábado;09:40:00;RN;101;107;PARNAMIRIM;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de vias;Sim;36181;Bicicleta;;NA;Condutor;Lesões Graves;59;Masculino;0;0;1;0;-5,91528947;-35,26247352;SR-RN;DEL15/1;UOP01/RN
20720;44863;18/03/2017;sábado;11:15:00;DF;40;5,8;BRASILIA;Sim;Falta de Atenção à Condução;1;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;36211;Bicicleta;;NA;Condutor;Lesões Leves;NA;Masculino;0;1;0;0;-16,02815018;-47,97904372;SR-DF;UOP01/DF;
20769;47188;18/03/2017;sábado;14:00:00;PR;369;173;ROLANDIA;Não;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Reta;Sim;36327;Bicicleta;;NA;Condutor;Lesões Graves;63;Masculino;0;0;1;0;-23,31227176;-51,37210694;SR-PR;DEL7/7;UOP01/PR
20769;47188;18/03/2017;sábado;14:00:00;PR;369;173;ROLANDIA;Não;Velocidade Incompatível;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Reta;Sim;36327;Bicicleta;;NA;Condutor;Lesões Graves;63;Masculino;0;0;1;0;-23,31227176;-51,37210694;SR-PR;DEL7/7;UOP01/PR
20769;47188;18/03/2017;sábado;14:00:00;PR;369;173;ROLANDIA;Sim;Não guardar distância de segurança;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Simples;Reta;Sim;36327;Bicicleta;;NA;Condutor;Lesões Graves;63;Masculino;0;0;1;0;-23,31227176;-51,37210694;SR-PR;DEL7/7;UOP01/PR
20781;44995;18/03/2017;sábado;15:05:00;SP;101;51,1;UBATUBA;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Interseção de vias;Sim;36267;Bicicleta;;NA;Condutor;Lesões Leves;18;Feminino;0;1;0;0;-23,45997523;-45,0676024;SR-SP;DEL6/7;UOP01/SP
20805;45042;18/03/2017;sábado;16:00:00;MG;262;377,2;FLORESTAL;Sim;Avarias e/ou desgaste excessivo no pneu;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;36339;Bicicleta;;NA;Condutor;Lesões Graves;44;Masculino;0;0;1;0;-19,93073374;-44,41011901;SR-MG;DEL4/1;UOP03/MG
20820;49713;18/03/2017;sábado;17:00:00;ES;101;261;SERRA;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;40219;Bicicleta;;NA;Condutor;Lesões Leves;35;Masculino;0;1;0;0;-20,14733422;-40,28081417;SR-ES;DEL12/2;UOP01/ES
20820;49715;18/03/2017;sábado;17:00:00;ES;101;261;SERRA;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;40224;Bicicleta;;NA;Condutor;Lesões Leves;28;Masculino;0;1;0;0;-20,14733422;-40,28081417;SR-ES;DEL12/2;UOP01/ES
20821;47197;18/03/2017;sábado;14:20:00;CE;116;23;ITAITINGA;Sim;Ingestão de Álcool;1;Colisão com objeto em movimento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;38201;Bicicleta;;NA;Condutor;Lesões Leves;49;Masculino;0;1;0;0;-3,94509944;-38,51003587;SR-CE;DEL16/1;UOP02/CE
20831;45193;18/03/2017;sábado;17:00:00;RN;101;106;PARNAMIRIM;Não;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;36458;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-5,9056;-35,2604;SR-RN;DEL15/1;UOP01/RN
20831;45193;18/03/2017;sábado;17:00:00;RN;101;106;PARNAMIRIM;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;36458;Bicicleta;;NA;Condutor;Lesões Leves;42;Masculino;0;1;0;0;-5,9056;-35,2604;SR-RN;DEL15/1;UOP01/RN
21070;45479;15/03/2017;quarta-feira;19:55:00;SC;101;223;PALHOCA;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;36747;Bicicleta;;NA;Condutor;Lesões Graves;41;Masculino;0;0;1;0;-27,7172;-48,6479;SR-SC;DEL8/1;UOP02/SC
21092;45665;19/03/2017;domingo;10:45:00;SP;459;30,1;LORENA;Sim;Falta de Atenção à Condução;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;36876;Bicicleta;MONARK/;NA;Condutor;Lesões Leves;23;Masculino;0;1;0;0;-22,72640694;-45,10272163;SR-SP;DEL6/8;UOP03/SP
21150;46857;19/03/2017;domingo;13:50:00;MS;158;97,3;PARANAIBA;Sim;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;37862;Bicicleta;;NA;Condutor;Lesões Graves;18;Masculino;0;0;1;0;-19,69597;-51,17785;SR-MS;DEL3/8;UOP01/MS
21150;46857;19/03/2017;domingo;13:50:00;MS;158;97,3;PARANAIBA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;37862;Bicicleta;;NA;Condutor;Lesões Graves;18;Masculino;0;0;1;0;-19,69597;-51,17785;SR-MS;DEL3/8;UOP01/MS
21326;46800;19/03/2017;domingo;19:10:00;RS;392;19;RIO GRANDE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;37178;Bicicleta;;NA;Passageiro;Ileso;36;Feminino;1;0;0;0;-32,08603524;-52,19630241;SR-RS;DEL9/7;UOP02/RS
21326;46125;19/03/2017;domingo;19:10:00;RS;392;19;RIO GRANDE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;37178;Bicicleta;;NA;Condutor;Lesões Graves;32;Masculino;0;0;1;0;-32,08603524;-52,19630241;SR-RS;DEL9/7;UOP02/RS
21474;50763;20/03/2017;segunda-feira;16:55:00;RJ;393;280,1;BARRA DO PIRAI;Sim;Falta de Atenção do Pedestre;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;41036;Bicicleta;;NA;Condutor;Lesões Graves;56;Masculino;0;0;1;0;-22,47586559;-44,05002594;SR-RJ;DEL5/5;UOP02/RJ
21545;48172;20/03/2017;segunda-feira;19:05:00;RO;364;198;PIMENTA BUENO;Sim;Falta de Atenção à Condução;1;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;38879;Bicicleta;;NA;Condutor;Lesões Leves;34;Masculino;0;1;0;0;-11,66598578;-61,19179684;SR-RO;DEL21/2;UOP02/RO
21564;50994;20/03/2017;segunda-feira;22:00:00;CE;116;43;HORIZONTE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;41218;Bicicleta;;NA;Condutor;Lesões Leves;51;Masculino;0;1;0;0;-4,11948425;-38,48739803;SR-CE;DEL16/1;UOP02/CE
21564;50994;20/03/2017;segunda-feira;22:00:00;CE;116;43;HORIZONTE;Não;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;41218;Bicicleta;;NA;Condutor;Lesões Leves;51;Masculino;0;1;0;0;-4,11948425;-38,48739803;SR-CE;DEL16/1;UOP02/CE
21616;47182;21/03/2017;terça-feira;07:10:00;SP;116;161,2;JACAREI;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;38038;Bicicleta;;NA;Condutor;Lesões Graves;39;Masculino;0;0;1;0;-23,27613216;-45,97581908;SR-SP;DEL6/2;UOP01/SP
21712;47138;21/03/2017;terça-feira;16:00:00;MG;381;498,8;BETIM;Não;Falta de Atenção à Condução;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;37992;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-19,99270794;-44,20692444;SR-MG;DEL4/1;UOP03/MG
21712;47138;21/03/2017;terça-feira;16:00:00;MG;381;498,8;BETIM;Sim;Ingestão de Álcool;2;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;37992;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-19,99270794;-44,20692444;SR-MG;DEL4/1;UOP03/MG
21712;47138;21/03/2017;terça-feira;16:00:00;MG;381;498,8;BETIM;Não;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;37992;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-19,99270794;-44,20692444;SR-MG;DEL4/1;UOP03/MG
21712;47138;21/03/2017;terça-feira;16:00:00;MG;381;498,8;BETIM;Sim;Ingestão de Álcool;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;37992;Bicicleta;;NA;Condutor;Lesões Leves;44;Masculino;0;1;0;0;-19,99270794;-44,20692444;SR-MG;DEL4/1;UOP03/MG
21820;49130;22/03/2017;quarta-feira;05:20:00;SE;101;90,8;NOSSA SENHORA DO SOCORRO;Sim;Falta de Atenção à Condução;2;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;38178;Bicicleta;;NA;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-10,89360734;-37,13251214;SR-SE;DEL20/1;UOP01/SE
21820;49130;22/03/2017;quarta-feira;05:20:00;SE;101;90,8;NOSSA SENHORA DO SOCORRO;Sim;Falta de Atenção à Condução;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Reta;Sim;38178;Bicicleta;;NA;Condutor;Lesões Leves;26;Masculino;0;1;0;0;-10,89360734;-37,13251214;SR-SE;DEL20/1;UOP01/SE
21892;47645;22/03/2017;quarta-feira;12:30:00;SC;101;197;BIGUACU;Sim;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;38532;Bicicleta;;NA;Condutor;Lesões Leves;58;Masculino;0;1;0;0;-27,5210838;-48,63720136;SR-SC;DEL8/1;UOP01/SC
21927;47450;22/03/2017;quarta-feira;13:30:00;PE;428;187,9;PETROLINA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Sim;38367;Bicicleta;;NA;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-9,37485066;-40,48771148;SR-PE;DEL11/6;UOP01/PE
22007;48967;22/03/2017;quarta-feira;19:50:00;RS;116;491;PELOTAS;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;39596;Bicicleta;;NA;Condutor;Lesões Leves;53;Masculino;0;1;0;0;-31,4809;-52,2131;SR-RS;DEL9/7;UOP01/RS
22008;47629;22/03/2017;quarta-feira;11:30:00;PR;277;129;BALSA NOVA;Sim;Falta de Atenção à Condução;1;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;38527;Bicicleta;;NA;Condutor;Lesões Graves;25;Masculino;0;0;1;0;-25,584366;-49,635983;SR-PR;DEL7/1;UOP05/PR
22033;52268;22/03/2017;quarta-feira;20:40:00;ES;101;166;LINHARES;Sim;Ingestão de Álcool;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;38558;Bicicleta;;NA;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-19,526;-40,1509;SR-ES;DEL12/4;UOP01/ES
22033;52268;22/03/2017;quarta-feira;20:40:00;ES;101;166;LINHARES;Sim;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;38558;Bicicleta;;NA;Condutor;Lesões Leves;48;Masculino;0;1;0;0;-19,526;-40,1509;SR-ES;DEL12/4;UOP01/ES
22212;48188;23/03/2017;quinta-feira;19:05:00;CE;222;20,2;CAUCAIA;Sim;Desobediência às normas de trânsito pelo condutor;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Rotatória;Não;38882;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-3,73615567;-38,7452817;SR-CE;DEL16/1;UOP01/CE
22212;48188;23/03/2017;quinta-feira;19:05:00;CE;222;20,2;CAUCAIA;Não;Ingestão de Álcool;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Rotatória;Não;38882;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-3,73615567;-38,7452817;SR-CE;DEL16/1;UOP01/CE
22212;48188;23/03/2017;quinta-feira;19:05:00;CE;222;20,2;CAUCAIA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Rotatória;Não;38882;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-3,73615567;-38,7452817;SR-CE;DEL16/1;UOP01/CE
22212;48188;23/03/2017;quinta-feira;19:05:00;CE;222;20,2;CAUCAIA;Não;Ingestão de Álcool;1;Colisão lateral;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Rotatória;Não;38882;Bicicleta;;NA;Condutor;Lesões Leves;50;Masculino;0;1;0;0;-3,73615567;-38,7452817;SR-CE;DEL16/1;UOP01/CE
22226;50151;23/03/2017;quinta-feira;19:30:00;BA;418;81,5;NOVA VICOSA;Sim;Ingestão de Álcool;1;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;40584;Bicicleta;;NA;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-17,8947;-39,3722;SR-BA;DEL10/9;UOP03/BA
22357;48462;22/02/2017;quarta-feira;16:50:00;BA;101;440,1;UBAITABA;Sim;Velocidade Incompatível;1;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;39141;Bicicleta;;NA;Condutor;Ileso;NA;Masculino;1;0;0;0;-14,27396;-39,327197;SR-BA;DEL10/5;UOP01/BA
22357;48462;22/02/2017;quarta-feira;16:50:00;BA;101;440,1;UBAITABA;Sim;Velocidade Incompatível;2;Colisão lateral;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;39141;Bicicleta;;NA;Condutor;Ileso;NA;Masculino;1;0;0;0;-14,27396;-39,327197;SR-BA;DEL10/5;UOP01/BA
22367;48627;24/03/2017;sexta-feira;11:00:00;BA;367;84;EUNAPOLIS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;39290;Bicicleta;;NA;Condutor;Ileso;40;Masculino;1;0;0;0;-16,37547069;-39,57983494;SR-BA;DEL10/9;UOP01/BA
22367;48629;24/03/2017;sexta-feira;11:00:00;BA;367;84;EUNAPOLIS;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;39290;Bicicleta;;NA;Passageiro;Lesões Graves;47;Feminino;0;0;1;0;-16,37547069;-39,57983494;SR-BA;DEL10/9;UOP01/BA
22387;52048;24/03/2017;sexta-feira;13:55:00;SC;101;217,9;PALHOCA;Sim;Desobediência às normas de trânsito pelo condutor;1;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Desvio Temporário;Não;42078;Bicicleta;I/EAGLE;1900;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-27,6684;-48,6738;SR-SC;DEL8/1;UOP02/SC
22453;48733;24/03/2017;sexta-feira;18:00:00;MG;40;42;PARACATU;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Rotatória;Sim;39339;Bicicleta;;NA;Condutor;Lesões Leves;36;Masculino;0;1;0;0;-17,2187;-46,8667;SR-MG;DEL4/14;UOP01/MG
22487;48801;24/03/2017;sexta-feira;17:00:00;MG;50;175;UBERABA;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;39424;Bicicleta;;NA;Condutor;Lesões Leves;20;Feminino;0;1;0;0;-19,7778;-47,9709;SR-MG;DEL4/15;UOP01/MG
22516;48964;24/03/2017;sexta-feira;22:20:00;PR;369;141,8;IBIPORA;Sim;Ingestão de Álcool;2;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;39490;Bicicleta;;NA;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-23,28124612;-51,06954304;SR-PR;DEL7/7;UOP01/PR
22516;48964;24/03/2017;sexta-feira;22:20:00;PR;369;141,8;IBIPORA;Sim;Ingestão de Álcool;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;39490;Bicicleta;;NA;Condutor;Lesões Graves;42;Masculino;0;0;1;0;-23,28124612;-51,06954304;SR-PR;DEL7/7;UOP01/PR
22608;51478;25/03/2017;sábado;07:40:00;SC;101;204;SAO JOSE;Sim;Falta de Atenção à Condução;1;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Viaduto;Sim;41624;Bicicleta;;NA;Condutor;Lesões Leves;56;Masculino;0;1;0;0;-27,57279693;-48,61381352;SR-SC;DEL8/1;UOP01/SC
